path,ID
EDI_Cam_testData/winter_vid/cam2/25_7.0.jpg,1
EDI_Cam_testData/winter_vid/cam2/41_7.0.jpg,1
EDI_Cam_testData/winter_vid/cam2/62_7.0.jpg,1
EDI_Cam_testData/winter_vid/cam2/393_2.0.jpg,2
EDI_Cam_testData/winter_vid/cam2/408_2.0.jpg,2
EDI_Cam_testData/winter_vid/cam2/518_5.0.jpg,2
EDI_Cam_testData/winter_vid/cam2/801_2.0.jpg,3
EDI_Cam_testData/winter_vid/cam2/808_7.0.jpg,3
EDI_Cam_testData/winter_vid/cam2/813_7.0.jpg,3
EDI_Cam_testData/winter_vid/cam2/911_2.0.jpg,4
EDI_Cam_testData/winter_vid/cam2/916_2.0.jpg,4
EDI_Cam_testData/winter_vid/cam2/922_2.0.jpg,4
EDI_Cam_testData/winter_vid/cam2/1150_2.0.jpg,2
EDI_Cam_testData/winter_vid/cam2/1156_2.0.jpg,2
EDI_Cam_testData/winter_vid/cam2/1160_2.0.jpg,2
EDI_Cam_testData/winter_vid/cam2/1229_2.0.jpg,5
EDI_Cam_testData/winter_vid/cam2/1344_7.0.jpg,5
EDI_Cam_testData/winter_vid/cam2/1359_7.0.jpg,5
EDI_Cam_testData/winter_vid/cam2/1636_7.0.jpg,5
EDI_Cam_testData/winter_vid/cam2/1647_5.0.jpg,5
EDI_Cam_testData/winter_vid/cam2/1658_7.0.jpg,5
EDI_Cam_testData/winter_vid/cam2/1868_2.0.jpg,6
EDI_Cam_testData/winter_vid/cam2/1872_5.0.jpg,6
EDI_Cam_testData/winter_vid/cam2/1876_5.0.jpg,6
EDI_Cam_testData/winter_vid/cam2/1937_2.0.jpg,7
EDI_Cam_testData/winter_vid/cam2/1959_2.0.jpg,7
EDI_Cam_testData/winter_vid/cam2/1991_2.0.jpg,7
EDI_Cam_testData/winter_vid/cam2/2153_2.0.jpg,8
EDI_Cam_testData/winter_vid/cam2/2154_2.0.jpg,8
EDI_Cam_testData/winter_vid/cam2/2161_2.0.jpg,8
EDI_Cam_testData/winter_vid/cam2/2210_7.0.jpg,9
EDI_Cam_testData/winter_vid/cam2/2224_5.0.jpg,9
EDI_Cam_testData/winter_vid/cam2/2344_7.0.jpg,9
EDI_Cam_testData/winter_vid/cam2/2658_7.0.jpg,9
EDI_Cam_testData/winter_vid/cam2/2664_7.0.jpg,9
EDI_Cam_testData/winter_vid/cam2/2668_7.0.jpg,9
