path,ID
EDI_Cam_testData/summer_vid/vid1/cam2/id_10_frame_2858.jpg,10
EDI_Cam_testData/summer_vid/vid1/cam2/id_58_frame_2586.jpg,58
EDI_Cam_testData/summer_vid/vid1/cam2/id_58_frame_19998.jpg,58
EDI_Cam_testData/summer_vid/vid1/cam2/id_78_frame_3686.jpg,78
EDI_Cam_testData/summer_vid/vid1/cam2/id_108_frame_204043.jpg,108
EDI_Cam_testData/summer_vid/vid1/cam2/id_108_frame_3102.jpg,108
EDI_Cam_testData/summer_vid/vid1/cam2/id_10_frame_1999.jpg,10
EDI_Cam_testData/summer_vid/vid1/cam2/id_78_frame_1989.jpg,78
EDI_Cam_testData/summer_vid/vid1/cam2/id_93_frame_199.jpg,93
EDI_Cam_testData/summer_vid/vid1/cam2/id_51_frame_2334.jpg,51
EDI_Cam_testData/summer_vid/vid1/cam2/id_10_frame_1365.jpg,10
EDI_Cam_testData/summer_vid/vid1/cam2/id_51_frame_2325.jpg,51
EDI_Cam_testData/summer_vid/vid1/cam2/id_10_frame_1367.jpg,10
EDI_Cam_testData/summer_vid/vid1/cam2/id_78_frame_199.jpg,78
EDI_Cam_testData/summer_vid/vid1/cam2/id_58_frame_1996.jpg,58
EDI_Cam_testData/summer_vid/vid1/cam2/id_21_frame_1993.jpg,21
EDI_Cam_testData/summer_vid/vid1/cam2/id_82_frame_3924.jpg,82
EDI_Cam_testData/summer_vid/vid1/cam2/id_21_frame_199.jpg,21
EDI_Cam_testData/summer_vid/vid1/cam2/id_10_frame_1012.jpg,10
EDI_Cam_testData/summer_vid/vid1/cam2/id_93_frame_4187.jpg,93
EDI_Cam_testData/summer_vid/vid1/cam2/id_108_frame_2040.jpg,108
EDI_Cam_testData/summer_vid/vid1/cam2/id_58_frame_3343.jpg,58
EDI_Cam_testData/summer_vid/vid1/cam2/id_22_frame_198.jpg,22
EDI_Cam_testData/summer_vid/vid1/cam2/id_58_frame_19999.jpg,58
EDI_Cam_testData/summer_vid/vid1/cam2/id_58_frame_199.jpg,58
EDI_Cam_testData/summer_vid/vid1/cam2/id_10_frame_2819.jpg,10
EDI_Cam_testData/summer_vid/vid1/cam2/id_22_frame_1810.jpg,22
EDI_Cam_testData/summer_vid/vid1/cam2/id_21_frame_774.jpg,21
EDI_Cam_testData/summer_vid/vid1/cam2/id_78_frame_19989.jpg,78
EDI_Cam_testData/winter_vid/cam2/25_7.0.jpg,1
EDI_Cam_testData/winter_vid/cam2/41_7.0.jpg,1
EDI_Cam_testData/winter_vid/cam2/62_7.0.jpg,1
EDI_Cam_testData/winter_vid/cam2/393_2.0.jpg,2
EDI_Cam_testData/winter_vid/cam2/408_2.0.jpg,2
EDI_Cam_testData/winter_vid/cam2/518_5.0.jpg,2
EDI_Cam_testData/winter_vid/cam2/801_2.0.jpg,3
EDI_Cam_testData/winter_vid/cam2/808_7.0.jpg,3
EDI_Cam_testData/winter_vid/cam2/813_7.0.jpg,3
EDI_Cam_testData/winter_vid/cam2/911_2.0.jpg,4
EDI_Cam_testData/winter_vid/cam2/916_2.0.jpg,4
EDI_Cam_testData/winter_vid/cam2/922_2.0.jpg,4
EDI_Cam_testData/winter_vid/cam2/1150_2.0.jpg,2
EDI_Cam_testData/winter_vid/cam2/1156_2.0.jpg,2
EDI_Cam_testData/winter_vid/cam2/1160_2.0.jpg,2
EDI_Cam_testData/winter_vid/cam2/1229_2.0.jpg,5
EDI_Cam_testData/winter_vid/cam2/1344_7.0.jpg,5
EDI_Cam_testData/winter_vid/cam2/1359_7.0.jpg,5
EDI_Cam_testData/winter_vid/cam2/1636_7.0.jpg,5
EDI_Cam_testData/winter_vid/cam2/1647_5.0.jpg,5
EDI_Cam_testData/winter_vid/cam2/1658_7.0.jpg,5
EDI_Cam_testData/winter_vid/cam2/1868_2.0.jpg,6
EDI_Cam_testData/winter_vid/cam2/1872_5.0.jpg,6
EDI_Cam_testData/winter_vid/cam2/1876_5.0.jpg,6
EDI_Cam_testData/winter_vid/cam2/1937_2.0.jpg,7
EDI_Cam_testData/winter_vid/cam2/1959_2.0.jpg,7
EDI_Cam_testData/winter_vid/cam2/1991_2.0.jpg,7
EDI_Cam_testData/winter_vid/cam2/2153_2.0.jpg,8
EDI_Cam_testData/winter_vid/cam2/2154_2.0.jpg,8
EDI_Cam_testData/winter_vid/cam2/2161_2.0.jpg,8
EDI_Cam_testData/winter_vid/cam2/2210_7.0.jpg,9
EDI_Cam_testData/winter_vid/cam2/2224_5.0.jpg,9
EDI_Cam_testData/winter_vid/cam2/2344_7.0.jpg,9
EDI_Cam_testData/winter_vid/cam2/2658_7.0.jpg,9
EDI_Cam_testData/winter_vid/cam2/2664_7.0.jpg,9
EDI_Cam_testData/winter_vid/cam2/2668_7.0.jpg,9
