path,ID
cam3/id_6_frame_3698.jpg,6
cam3/id_22_frame_246835.jpg,22
cam3/id_93_frame_3943.jpg,93
cam3/id_21_frame_787.jpg,21
cam3/id_78_frame_3435.jpg,78
cam3/id_10_frame_23544.jpg,10
cam3/id_58_frame_35.jpg,58
cam3/id_51_frame_1844.jpg,51
cam3/id_21_frame_254.jpg,21
cam3/id_21_frame_2357.jpg,21
cam3/id_20_frame_235.jpg,20
cam3/id_58_frame_2114.jpg,58
cam3/id_22_frame_2608.jpg,22
cam3/id_22_frame_235766.jpg,22
cam3/id_58_frame_255535.jpg,58
cam3/id_10_frame_235325.jpg,10
cam3/id_20_frame_23555.jpg,20
cam3/id_93_frame_235.jpg,93
cam3/id_10_frame_1304.jpg,10
cam3/id_78_frame_235.jpg,78
cam3/id_6_frame_3688.jpg,6
cam3/id_6_frame_234325.jpg,6
cam3/id_22_frame_2631.jpg,22
cam3/id_78_frame_2355.jpg,78
cam3/id_58_frame_266835.jpg,58
cam3/id_10_frame_2035.jpg,10
cam3/id_21_frame_235.jpg,21
cam3/id_58_frame_2095.jpg,58
cam3/id_51_frame_235.jpg,51
cam3/id_22_frame_1594.jpg,22
cam3/id_93_frame_3962.jpg,93
cam3/id_6_frame_242235.jpg,6
cam3/id_22_frame_23455.jpg,22
cam3/id_93_frame_2354555.jpg,93
cam3/id_21_frame_23546.jpg,21
cam3/id_58_frame_23.jpg,58
cam3/id_21_frame_23586.jpg,21
cam3/id_58_frame_25.jpg,58
cam3/id_10_frame_245735.jpg,10
cam3/id_20_frame_1038.jpg,20
cam3/id_10_frame_2366.jpg,10
cam3/id_10_frame_527.jpg,10
cam3/id_21_frame_2356.jpg,21
cam3/id_78_frame_2344535.jpg,78
