path,ID
cam2/id_10_frame_2858.jpg,10
cam2/id_58_frame_2586.jpg,58
cam2/id_58_frame_19998.jpg,58
cam2/id_78_frame_3686.jpg,78
cam2/id_108_frame_204043.jpg,108
cam2/id_108_frame_3102.jpg,108
cam2/id_21_frame_1993.jpg,21
cam2/id_10_frame_1999.jpg,10
cam2/id_78_frame_1989.jpg,78
cam2/id_93_frame_199.jpg,93
cam2/id_51_frame_2334.jpg,51
cam2/id_10_frame_1365.jpg,10
cam2/id_51_frame_2325.jpg,51
cam2/id_10_frame_1367.jpg,10
cam2/id_78_frame_199.jpg,78
cam2/id_58_frame_1996.jpg,58
cam2/id_21_frame_1993.jpg,21
cam2/id_82_frame_3924.jpg,82
cam2/id_21_frame_199.jpg,21
cam2/id_10_frame_1012.jpg,10
cam2/id_93_frame_4187.jpg,93
cam2/id_108_frame_2040.jpg,108
cam2/id_58_frame_3343.jpg,58
cam2/id_22_frame_198.jpg,22
cam2/id_58_frame_19999.jpg,58
cam2/id_58_frame_199.jpg,58
cam2/id_10_frame_2819.jpg,10
cam2/id_22_frame_1810.jpg,22
cam2/id_21_frame_774.jpg,21
cam2/id_78_frame_19989.jpg,78
